address,incident_edges,betweenness_centrality
0xb447ccd2f6590d8fb71f4da9ead8618d3d40897d,7,824.831
0x4bfc9d6dbd240f55d13d9555b38bfd4009058dab,7,824.831
0x33bc99c784bef5c519fce149e3c0a767eb7379b1,7,824.831
0x99a693962368b88584c322bb2d6c0ef622853bed,6,824.36
0xef768278bce31dc3fce9f897273019f511ee1b22,6,824.36
0x9ba2839364ee1e999d08260ed5dc886b8699ecd6,5,824.106
0xcc1e82724f71423dfa2545a5d2f8c6206c81ff68,5,824.025
0xce11dbb5a3d380c94512d874878e29f5efbf409d,3,823.525
0xa982757cab881698b725be41848a00fadbd2fbb2,2,823.428
0x0faa40d038152d604271d5b559c139c78b5c9d7a,2,821.758
0xfa64170493b7f6dbc3a01c55ad48f02e5920a940,4,821.216
0x5ce174e21ec9e29af1132c606f41305e2905f1db,244,820
0xaa879839df16d9b0cec4b028d9c900b595c915a3,2,819.805
0x5de4735d299df89594ae179b6edc3caee4314064,3,817.401
0x7fc2412da19f0d0662aff56f08f9f6efd68ee577,2,817.151
0xc145ba07326359a18758cd0f9474fb51e03c4856,2,816.683
0x6371c687aa05b95a4b9857f3b935002f9158df79,4,816.476
0x1ef86bda446fa87163f219ca110a6a9020bcda95,4,816.476
0xdd48de004d63e91c999f0ce08806753e134673cb,4,816.476
0x24b953937bf16b56e6a4b825ec85157cd91bc4ff,4,816.476
0x723c5f18f08b76fac5b2da48346f1557be30c55d,4,816.476
0x84a020c84f3f1799395aaa23f10674aeb3ccca1f,4,816.476
0xd66b35ba4be2f10660fe01c9c4b3efb2a3d9b4a4,4,816.476
0x37a5f5ace6b3ab0dafcac7a88e97697693583525,4,816.476
0xa20d7b4ee21739738d9b7ba05142e8939fcd97b6,4,816.476
0x49df1669a791d197fad6e500cc02d95d8ed98af3,4,816.476
0xbe02dc540ffd22eedbbda2e2e015e2eb4cec921d,4,816.476
0x4243910f1e369a0b475e8ab043ef1dc249c0afee,13,815.737
0x644483c93a7bfa663625642aae22ddf06b299d3c,3,812.078
0xcb46134e480a3ba22d0c1e592d65b194e487f952,2,808.457
0xce1cdb2f60ba90e0f76cb1777effaff67a535c07,3,806.56
0xc64b94b221edceead49b3cd6ffdcef7d68f36c49,3,804.842
0xed2ac9b1c83ec7e6e0611d95c3d46e8db6f2cd5f,4,804.525
0x26e2229378ddb90f05be963f452a9998a2ebdbb7,2,802.608
0xcde5a0c0e3a028a54c979a0b28a2c20d8fcd28cd,2,802.35
0xf19c4c4c5a6e2c63543c9d66cb777fc11a5925bf,10,802.015
0xb2a72b926ae98476c05bb61701bf0b5087f5fb6d,3,801.901
0x6c77462e7d7fc34a7f5177f04b37cf297509fa2a,3,801.901
0x8441cbf70eec1f08bf0ca5ebea0e093c6c88cf40,3,801.719
0xb508131ca5d983ebe72f8af61ecfb7d1b61f6d18,3,801.719
0x372d631e7a78fc5a79b76bcc95ff473231a7697b,4,800.273
0x0c03e04544a8730b0731e91eb181269f11ed435d,4,800.273
0xc87c43ad9b746da47146a721fd0a94b3011f407e,8,798.102
0x419b3d045bd83bddcc304bc5ac936e5b98c74c43,2,795.121
0x1e4cd2dbc8168c57768e42baa7402cb960aa41e1,5,794.616
0xed8d7d0da9cdeafffc6a2efea8288b9889f0bd1c,12,793.175
0xac02ba4229a7ea9954f1859aaf5422161b430bef,12,793.175
0xa7b9e9c6c87ade3330f38d0925545a9fe479641d,12,793.175
0xd87c4c987dec00fd5db34e7712ad74ede3364957,12,793.175
0x484e7d8f38426e9870ee472a3552a5b025239a24,12,793.175
0xd916c58ab63a66da6b9a23deb8bc26653d6f566e,12,793.175
0xe1b8bfeae0eacb8f5921ebd166644c57490ed831,12,793.175
0x579a060295e60cbe31640094aa131631b8d6f43e,12,793.175
0xcc214c0a9a9bc0ed62d92b928e5f1026672597a3,12,793.175
0x404cfa3cec5020258d4e4bed7a1cf8d16da70d66,2,790.974
0x5add4b90db776b63a00b48bf9ba58a19d0c7958e,2,789.438
0x0dd24786251544baa9c381c3f83aed5210546b80,2,789.438
0x52c6b8b273a1d1b30cd5abf2b734036f0c283fa2,2,789.438
0xffd0f5ba8fc9ba31b2ced016e14eea98640c7682,2,789.438
0xb0bf8574864ba74039dd52e4de2e7094e11a543d,2,789.438
0x92a4eda203f172ec39dfbe0d5f2d94b64baa80d7,2,789.438
0x1c45f57f37ba9f746bf570f95af8f05409b7fa14,2,789.438
0xfc5966b8bc44fa0fe508de0c525855b17f888732,2,789.438
0x9a84ce806c3c84fa314fedf19dcdb7a29a9eba42,2,789.438
0xd1c80647d1db77bf82285708aab17af0256888f2,2,789.438
0x57c9b3704ba6cc73f759a9140442b0667998581e,2,787.446
0xd9f484cc317dd6b0c00ab4990b878c54e3aac150,2,786.87
0xfff7843f22d46bd487f8e58a211791f399b0fdc7,2,785.515
0x6d5709a6050f9516d6f4eff4617879a74f2d6f90,2,785.515
0x7a0468a61c2e92ca9ebddf4e15a48f48dd7cb58e,2,785.515
0xc684f27fdbf56a6e84946972562ccfc0855be921,2,785.515
0x9fd9b488ac9b6cf687a0163fb1541be0f0c6cb5a,2,785.515
0xbe6796e4dc92101516c23c7897052570b465cfd2,2,785.515
0x236b5d5233525bd47180f576dc657f7cae60540a,2,785.515
0x0b5720c8fc7e2b6d4f54ab57336bfac832554773,2,785.515
0xf5703c97a95d9adb5c8b54276020f70a8530c617,2,785.515
0x19e4da2f0e024a2d30a5bb8322025e1bf73a1d94,2,785.515
0x8438ba0b9b74379cf55e37dc451b4c2e51280c5b,2,785.515
0x7ae621e61eff21299f1157cb58de8d3f67762544,2,785.515
0xd4d1e7e60f4f5530aa8cfb3deaf7ecb899780fdd,2,784.829
0xa9298be9e8f46e09c37e215c442cf0e1e10841c8,2,781.456
0x38b2516e571605278defd5b16f50831391bc328b,2,779.602
0x70a60eaba51d6ca0e4893b057fd6c0a75442b78a,176,778.636
0xa0dee3be24c91fea3b51dcdc7bb31d7733b35424,2,778.217
0xbc23a1a960bc20d938791c2c2407a3dbbefd88ef,2,778.217
0x87e36744f798c87a93dd87b29578909a0624e06f,2,778.217
0x4478cb1b409562bd4802518a2295f7d58fe9e2fd,2,778.217
0xc0d1ca85680798853d89fd2c430c4797e26ce094,2,778.217
0xfc1afcff7848a3a398ebb6ebc602a30deab9c036,2,778.217
0x98540667716671d96432a0dd39125cd81b8322f8,2,778.217
0x14b9249568cb08e1cd8a603eb050a9bca4e42b45,2,778.217
0x208f3de2b9838543d024d861f186c3d609cb78f5,2,778.217
0xa403a5a7fdfc19eac79353dfe0791aaa98da0e41,2,778.217
0xa9a85e22212e842e29dfba4d802ee0f3cff26539,2,778.217
0x68b8ae63b57b47bad2567835f6d736c8fd3960de,2,778.217
0xd502c373e00270b5db5520e4d90f883a9576d76f,2,778.217
0xdc3f3b5b2f5f892a7b01cbbde6ab673e2a4f5875,2,778.217
0x2087ec20f0e2817a157a75879707ec7535235b02,2,778.217
0xdac770888487c5ae272cd8e0365ec5ee7f0c7509,2,778.217
0x92c9321c1c27432191f78721519dc7dd41644e9b,2,778.217
0x462f7710c3cb6691b2dfe7d43aa63fd23facb200,2,778.217
0x21540007d5662bdb2985fed36c2af854852957ba,2,778.217
0x98f418a13710eeecfa151ea70779035a1ce6a838,2,778.217
0xaed759ce644b66a623e2bb374650291f58223edf,2,778.217
0x95996755a9fbb55a99fae63e7eeedce57b313c9f,2,778.217
0x52c4c68e9e3b84027c07b7d3d8ef642bcf641450,2,778.217
0x37243a68070464d4171a310cb7773896f019b759,2,778.217
0x1e61d4033c819c907db8738eed9da46db597327a,2,778.217
0xfdda70cfe44b6eeee04eeffbebe004326699a0cf,2,778.217
0xc739b3cb3f5b06d2619789a4afcade99d2a5aca7,2,778.217
0x02dce29fad168fc4c1df18471e1e98f1b047bbc2,2,778.217
0xcc53e7e5175ab8bc36b3ebd8a114c80be9f6de32,2,778.217
0x2453edc3e322ebad4736277ac7464936781ce393,2,778.217
0xfb55e27b5dbcdc1f0221ceee0c4e775447d67a85,2,778.217
0x33dbad034b836e46417f9e4815ab62ddb3d85d4e,2,778.217
0x97464798774974455b119a0980ec67b4a575b2f9,2,778.217
0xd89c6f143dce60aa078412da31da1a2987568332,2,778.217
0xc2505b9189abc2aa7c4bd6abf31a43eb7a840019,2,778.217
0x42fdf24528ac220375fcba77f5d4dbc89af21c7b,2,778.217
0xdc82673da30d64bce3dd13f0b36b74981830ba84,2,778.217
0x4da9a3d6bb8b8ef6e276e654363ab1ca59dffcea,2,777.063
0x8b705fd6e8e1d1ffa82c5ac50f47b5d5cc119115,2,777.063
0x7cf46dab470a08461a541c002cff1abfc9c11eb1,2,776.339
0x548a47977e0dde6856d2472a838bbd88c9311b0b,12,776.174
0xfdf756fcb7bd90614e312ddc13a2f36a9f21d2b9,3,775.642
0x98759e663f4d5d9cfec86214c90fe4662e6131f7,4,772.018
0x3799f5399a3af75da26bbf14dce1972fe603a956,4,768.961
0x9ab054d773ab0192b00b317f2a3dac9b8e8825cd,2,768.746
0x1745f877e8c396dccf25b44fe5f24604ea13d31b,2,768.746
0xee764acc3b0eae948d09d0d57a78fb882051b3ee,2,768.746
0xd1718433bb85fa7ded53175857915e62a6041318,2,768.746
0x08ebe204797a523d189fa62ab81c91f7320bef33,2,768.746
0x8f1552e04bac944fce67da30f967c407b2f70e44,2,768.746
0xc0efe1a40ed49520c901ffa0b266f618d50f6af6,2,768.579
0x2f4833d2c3e3bf71660803c74c8145229c8a097a,3,767.889
0x64ebea6ba746030f42fa9479ffa728cb512cb3f4,2,767.769
0x9d0f0041e814ddf209ecfca5954f80aa690f5a9e,2,767.39
0x7d45cd05f2cc47cedaee534f4491c6ab7757af81,9,766.956
0x14527449d93b03a0d073ba0bf6921da4805a7f92,3,766.446
0xe604ae1eb8faed7c2336058db51d3ae7238f6128,4,766.397
0x3a51fbc9c6b012b74a2ccb5b9a132eb922587dda,4,766.139
0xedccdc3d6221d79a53eac20a0bcdb45fa2ee54a6,4,766.139
0x4366ac692e2a0f72b2d750a8579d090d9d2e606f,3,765.147
0x791b5dd752856dc4b74d993e81eb7102338d2895,2,762.666
0xdc48f0e90f9ec1c7b875a2552542e821834f936b,6,762.454
0x8a9c75574f98e6f8a9908611b9d53c62c396c6a3,6,762.454
0xf4a846f9d172a917cfc2a223a0395ff7d0851402,6,762.454
0x20913fd948661b9a51c3dfae0b5c66845384fdc6,6,762.454
0x1332c5d2cab547c151b06514c7595997f1637ce8,6,762.454
0xc85ac4661144325d1f4595739ea2678335942d0f,6,762.454
0x7a28a726d7c6f603560568b3e24a4e3adca8d0b7,6,762.454
0x1a63d1c6bbee2b4900fe5b84de808e35bc08b6bc,6,762.454
0x750967548796d5ae302329741abd6a00861bc89e,6,762.454
0x438a4b9fab8dc2127e8f394f12d5b59eece34138,6,762.454
0x050432ad44b8db39cbc0e2a6eeeebdb0a01ebbe6,6,762.454
0x219543b85ac740fd9c30ce206374a19b33addced,6,762.454
0x3a33b65c09bd47183f39880ba552ea6f42064b6d,6,762.425
0xf5aee728e007c16cb640e38e0161cfeaf783f0c4,6,762.425
0x37c0b1c2319d9317daf28bdd80611cd1ba7b9047,6,762.425
0x6066485829778085261b7881831909e10199459d,6,762.425
0x72a41db062a814cfd57e46dfa825b08ff0cb82c3,6,762.425
0xc336dcf0e2c31ce5caeb77cbfbbb126bdd8a51e7,6,762.425
0x343170772b012adfa4ef5e7827978cf385c16748,6,762.425
0xb6887c8e9d0d66f473ff3e4167a2c7333412b1e8,3,761.885
0xb04e510930308b507d1aa4e93cd47bcfa82bf711,4,760.271
0x2c94237801c0af83223026c9e0e7f5b9cd9152cc,4,755.932
0x79bdcf2d3a9d004e1e707044280693b77fd469e0,3,755.141
0x0723d516c89eda8546debf5dfc9f20ae896bb4a2,5,750.954
0x6fa2f8cbbaa736abb6dfe32b109aadb4a83bc4c4,2,750.543
0x64d1c0dda5d63664fe4b461feceb698ee5ae9fb6,3,750.192
0xdef724d684bfca661978ad3046394c443b3a1073,2,748.771
0x4538ce08d7dfce5fe5bce404f92c4ecf226e67e8,4,748.143
0x0337e11caed5a0ddc291d60ec24f2304ab07ea4b,10,747.795
0xf09731cddc30d92e749b1521bddfa7ffea7ad01c,10,747.795
0x037d463127b168ae896ff044cdabbd981b2ef89a,10,747.795
0x22666711e336bb91b0ee2a5fa0795430857e8f86,10,747.795
0xf579133f16304a4de9d5d9b1ccde0be931732254,10,747.795
0x6c79f968f377251c657bc7e387f1444716ffc1d9,10,747.795
0xa81af82e8fcef81535e7176938d7f241368260aa,10,747.795
0x0cf74847c96ff3b3d9444a4bd4cab3ddec56039e,10,747.795
0x324a83bb451b5906a8a89e071e270772e3524ae0,10,747.795
0x1aba2abdb56121b6eb00eb31efe01cbd3b12e605,10,747.795
0x7d125ad27491a6b26b2eff24eb7cc616a1546af6,10,747.613
0x56f43c7cd3a5df365ed934781d6faab8ff6e1831,6,747.211
0xa8e30825132014d70ae51f67e622f34a491dc46c,6,747.211
0xd28bfdc6a6fa47a711d8db8689e7670f7a50b65d,6,747.211
0x2a638ff5c62f39e3bcffe0fe0ba8d72f242a4c51,6,747.211
0xbd2ddd8afc0eb45c696b19ca586d3ce3992b2c03,6,747.211
0xa7895d323bfc62e82de69d208e5d1670708588eb,6,747.211
0x3c786ad4b233f320412d3cae0f212486db01dec9,6,747.211
0xf13b0bd635fca64aa7bfe71ceb1749ab5bf4ec66,6,747.211
0x23b27d77e6a03663a8c7e98de7d944476b23f62e,6,747.211
0x8f1ad1d518e9bc3adcc0bad71a53b132fa33e687,6,747.211
0x4e47c1a46e13ca7a6d8cd3f31220c4e1a5dfe33a,6,747.211
0x7bacc1b1ce9a0f3ee7844135774b375261e424d0,6,747.211
0xb4586f833c2107cab3b624e4dffd9d35ba3e8f1e,6,747.211
0xf10fcd774b2a1f020a067a40a26ac867281adb6f,6,747.211
0x2aaed6b36fdda925bbf8b79b7c7c09d916c9d84d,6,747.211
0x9ec62999441310ce6782dbb372bcbae9b0e04802,16,746.668
0x1504f96423438198f6c7ed5c168190af60a8d6a6,18,746.375
0x1eb51919ad762668cbe6e4c282cecd0aca751af5,2,745.214
0xc2f843cfbf3b7c4ebe161473515a7f5892392600,3,745.071
0xcef8429cbdeb5e70c45d6a09b3b5ff8e275ba280,3,745.071
0x507a2393ef44564880060d9b85172f13712609f9,3,745.071
0x54d00756f0ff17c954ec33d67c3e3893ea5bf9bf,4,743.926
0x815992ac18fbef07fbd52080c0c44cd4784c0eec,7,741.472
0x9831d6d04ee921e442e501a74a89dc3efaefcbec,7,741.472
0xcf05d0d94f6b81a3d0ff16757721700cd4edd6df,7,741.472
0x2e542c6e2a34d59c309cb80a58861c10db64ebc2,7,741.472
0x72ea8fa99c1235e456597f1d0730744273e99dce,7,741.472
0x5eb544eb23b3c9505a7e2fbf2bc34eef91ab7789,7,741.472
0x910e313b6a90eec3d33f60bc3d14d1964a919704,7,741.472
0xd74a984738d3eaf84b15c9ea71b23f032f614a23,7,741.472
0xbf595c8641df9579539041887f27b48c4c09af9d,7,741.472
0x808e1293cec3aa3b88773ee31e7ddf884f219165,7,741.472
0x0a87811ce00610f4ef06e13f70d80f9be90d08fb,7,741.472
0x2db0d5be5d6bb3fccf4566072b85acc9e3836654,7,741.472
0x1a161ebb5ca361c7f8708148c9502b25b1e91775,7,741.472
0xb89a55bae84ea641cb8d5c2627b5a3636f1ab550,7,741.472
0x1315a00bc99bcef9056f417cc6a78bc30efebe21,7,741.472
0xab0098447f12215ad221ec1a5a19b47ca8017e9f,7,741.472
0x8f534232c50a3ef662a154ae2f2cd191cfd808ef,7,741.472
0x3d20e26117c6340503c0acd30c71c0fac233932b,7,741.472
0x8d8081a04b02145bcd32fd41478df5028d3ef255,7,741.472
0x1c064a0ee23640086ed4661cb5b5e75db87c78ae,7,741.472
0x18536e64e13bb899b784ca5e114e5961c58db478,7,741.472
0x7ffd3b1cc1e8cd65b970d0b494929a1c556e9090,7,741.472
0xf5d457e353a188021352d16b26deb5b86c6ae12b,7,741.472
0x4c657888cab08a27ee78606566542069ab84f495,7,741.472
0xc1100e056a83a17dd28ca631e49492e3348879e2,7,741.472
0xec6cf51b60d6569d8bd8ae7aa0433d133167e78e,7,741.472
0x707c45e3ebf9954b3d76a0634bb1a848bc91e4b6,7,741.472
0xe5dbb870dbacd3613129b65459a2d243cbeac671,7,741.472
0xe7ec1126f72e4020c41f754a8061935b2d242876,7,741.472
0x25baca41fdca55e99b45c7e632e57e7d6a862630,7,741.472
0xacf2871f5c0463ddd31491389cbdf8ee89a4d1c9,7,741.472
0xb1e77649302625cf1469be472989345bfe3a0352,7,741.472
0xbd77e80f5c039a60207ef0e14a59d3ffc9dc61fe,7,741.472
0x1d7266b25a6396563c4c652c19d107484c651cd4,7,741.472
0x675c3ee387e497689a69f93e65fdd47c13ee5636,7,741.472
0x482d448329d09df82623ef53b491b2d913b16d09,7,741.472
0xca98cea8212660f76ee7568bb5bfd0a5d95db46f,7,741.472
0x8f193b7c412561ae653fe01035e2171ccad40e42,7,741.472
0x7eab73795035a29e2a9eb96f9ff30237ff6fe3e3,7,741.472
0x58d4b640a4ad22fdcc8b049187fe4a13dae2cd52,7,741.472
0x7a173badcf974d5773a338afddb0195195c79ff9,7,741.472
0xe7c78e7abe4dba31aa6190a86531e3fc91f02eaf,7,741.472
0x44aa2d313166f19639e0f86ec497c93c1e3b7d9c,7,741.472
0x264083c7573652c0dec4b486aec292b1d9a83b82,7,741.472
0x0a3751157a4c8dbc9b0f6efc80c4e68885692fcf,7,741.472
0x53e1860a9fd93cad9de74778b00e5561150855a4,7,741.472
0x54702a96464ef897c35ef390d1d42532513be677,7,741.472
0x0bf4a4e33896b43020f22e6907fc33902b533ea1,7,741.472
0x048d2b6d2ef69e99ba49d5f95bedcb3bed42f30d,7,741.472
0x8bee046c4185a8739d13984dc3be840f5803defd,7,741.472
0x835aaacb468dfe61aabe936cc6d308298062bfa0,7,741.472
0xec40b8e36a7ec72d907d736e080f4fd413cbd6b7,7,741.472
0xf96685fe3eed8b305f267b5078ea7812e118e77c,7,741.472
0x13c15c197adbcabbe911c1fee9709956d393a458,7,741.472
0x13539f81c8b38e8bc899d957a049cedcca61113b,7,741.472
0x172c8a6726746c211d3a9c6fc5d90ca85fa5ff6a,7,741.472
0x3fada343a85258a29b695f761f36a1a4951aa033,7,741.472
0x4f5288098c0b08de0abfa0e3c2f663c3ae7622bc,7,741.472
0x0caae48618477d5df4af483bd4f7dea4fe4ac4eb,7,741.472
0x02bc546a9e387125fd524bd287fe2072ce95a114,7,741.472
0x72a7a14344b2dea77d66f7bb633be055f7365161,7,741.472
0x1c826559bfa1382d3a8bdc416e5d78d677a09a2a,7,741.472
0x31cb59a845d098cedf0f0b590d385e0ccc7f3dc8,7,741.472
0x7caa992c3d4b4e4ded3ea84ac09a5700f9296222,7,741.472
0x726de478e2190d5bd090aca7cc439c7ef26f5b86,7,741.472
0x538785e3b99add9bca88963b3702b47561b0f4ac,5,740.583
0xc006180a564626c195a379ad5d9ee3bf19d1a227,3,740.341
0x233d5ccd41bb0ebe6d962e51fbe8e62cc5c439ba,2,740.318
0x7ed2917015a25f4a6bb84a89e7c54a7961906ea6,2,740.071
0xbdfec79e0a378270bc989c3577371dc14652e882,2,740.071
0xb65686abe437ed78e42aaa5cb9f5e96a5c715866,3,736.802
0x00fdf63fe34fb5e65d2f19b6d593a7c827f50d6d,4,736.555
0xc1d0816d49bce25384256e5351eb4d43bad84916,4,735.564
0x316f25030d9562900df41b7f64a232ae4dc13ace,4,732.92
0x8c6e6fe9a6020b9d4a3fa998c16cb6752c7745bd,4,732.92
0x9f24dcb4a50b80f6287b2f5348da3f767245fa3a,2,731.675
0x4d2f399168c8a21796d9466277d329452845af9a,2,731.675
0xc630df154a719aee231fd7c1d22b7b115d14aa54,2,729.181
0xa55392ddd734dd490df9fe8e240f06ccc0a58e7b,2,728.781
0xeadbd9bd199af857a491bf2b7efd02d62a715530,13,727.984
0x4fe0ff217c682d00e27b3a0e6cfcd844865bec5c,7,727.984
0xdf8f667e38595116b55f20c19d5f115d878a7788,7,727.984
0x6b738c7c331e498a600b37f227351b5c87a31d3b,11,727.292
0x270f8728f3724cc9438f0d6cb33ca3dc6a50549a,2,725.72
0x88bac579683c615fbbf3d540d6cc2c509e69ffaf,2,725.72
0xd045754a6ed435bcaf5bc3aea753a0619c807fc5,2,725.72
0x5884c18dfb28bbd0d36cd4c03f263cf704ae9dd7,2,724.271
0xc9ef94bee45e5d572c32c0fad3e38e075d30405c,11,720.115
0x7a09b213f19cee0bb31d991a6b82a591744c5f6b,4,718.811
0x2b04368809723ec5c108bfbd1c9a704fe9be8f34,4,718.811
0x1e88439613bbb704ad44b8d6c0f2c8dbfe84e348,4,718.811
0x5e52baa5253785740ef85a2517a575f27e5b9778,4,718.811
0xc2e828e9d93823418ac6f7bd7a24fa018ac3ff0b,4,718.811
0xdf9ed4478ad29d10e3ca37659551c2b01d062cf1,4,718.811
0xd14249c2c92fc31fb788829e10804dd09e425b93,4,718.811
0xa6078f44692fd6c623d78639c347001745f309e2,4,718.811
0x0b857b4087f5bfac8b7452f96676bd8e6eaeba99,4,718.811
0x829748f57255ee3eb36e6220253cdda5aad41418,4,718.811
0x0cb0328983cb031d8cbfe154d18309c3a8b979c0,4,718.811
0xc7f3a1aa24e507a89557dbf1987ac54181d69950,4,718.811
0x77399bab06fd39ec510c1f152ca87f5b82e787b5,4,718.811
0xd1527d5c9fa05216a7360228f80fc1403cc60231,4,718.811
0xc1b4a05379b89eb37bc896b1283556927071afab,4,718.811
0xa3373f4ed9701c2e20793adbc17b49154703b2a7,4,718.811
0xa33481e9470cd1f6bcc77099a1244ec4087d6c6a,4,718.811
0xb9155425047966d42cee7cd2c7e1ac00bc94cd9a,2,715.757
0xf84272b39f8056d52cdad637899cffcd1f0f9de5,2,715.757
0xf79545378112bba744976fb16e4ab2db9a7a463b,3,715.719
0x3a116f52041ee30bf41ac77a3cdd1a5a1bee6402,2,715.577
0xe05e1386249a2e2f7c0900e48ae74995f58c93f4,2,715.577
0xf2c42b3df41922cf6184e8d72eee88020d0b5668,2,715.577
0xcf94b9fcf5b772411024ba83f23418d7542ac2b5,2,715.577
0x7b9800b926e2bfb5795163621f345a0cc4cc0296,3,712.584
0xcb590bc5ac94841a9c40303a4f1a24f6aa8e628f,2,708.29
0x776705342189d85200b32a7e93dbc266eb2a37bf,6,707.771
0x5d64bcf45e86c10f07ae3317b80250caba284916,6,707.771
0x1765084aa365fb4c931b583c7254a2193222b04d,6,707.771
0x1f45a6eff7760002960f0de85dd9a282f7257b1f,6,707.771
0x999042fc2994a53917d1b10ff980c4eb7646414a,10,706.477
0xe6b821fb8bc6df40b922a82bdf78925bcff29d67,13,706.446
0xcc5b361c72e59ffa0460bc7c3832b3a8b5f9866a,2,705.714
0xa7735b3127aa578beffe7c38880e03326569be34,7,705.613
0x9a6c597d316f08d3fb4a86dd256df27cdf1caa2a,7,705.613
0x6bf3896e0095c5d1ab81585cdef155613be3c791,7,705.613
0xf38d4600b80b6618064452d472e2b9e006ec79e2,2,704.7
0xe978c08e167c2acda32bab6db4c095828646bfb8,3,699.919
0x7c66f7196f0e82a30b745ee9351a496f4eed788f,10,699.919
0x40f4b47234f4003576d9182a5a4629462c01fc12,2,697.365
0x8d579f007d115ad5806ea49bdd8024a3bf395092,3,695.942
0x28315180c4b39408529592af7e79bf08e8977520,6,695.223
0x7e8637218704ff2f5c02d8f892b2169c0d45f83d,6,695.223
0x61995c1744a258caa41efcd23b710e4ea6de4298,6,695.223
0x9635b6bee797143402950162ee8b4dd601e6ff2c,6,695.223
0x03cc8735047efcb4928ca8c7a4a16bcc7fd4b84c,6,695.223
0x2c1ad424f37bd940fd94e31cdd6b5e1418baf90b,4,695.02
0xa1237573c1eb432ff59d5f8979f142244ef66179,2,694.962
0x2e3b6c596105461a08578df59bf4ae2c1c52e3d2,2,694.962
0x6f02fb0bb798e5c3cf703835bc4c8aff8dee920a,2,694.962
0x7e94d9dc13b9ea664d35697a729f5e74df034cf6,2,694.962
0xc97f396324cbe9dbdbae26d62b4fd332b6594ed8,2,694.962
0x7eab46d338cfa1d5bb655b144b61115a09376cda,2,694.962
0x5aa6c1b9d6ae8512f73b3858289c52c4f2618295,2,694.962
0xbca148c102ea38bb643e2426bfad66dac8104f33,2,694.962
0x21cb1e5f2f3d80e962894801b50e690db69c8337,2,694.962
0x03df6f4839282c6a54da17979e05000eda55cfd3,2,694.962
0x81c57e31d7d81e4d12ddf7eb432c9022dc9bf2c5,2,694.962
0xaf9d74aec34d2bac300d82ffd4cda8f5bf0e966a,2,694.962
0x81453881fb0c70dd2eaf1c6bc099a80c04f81d6f,2,694.962
0xb28bbeada8ddffdd2f60f4a94ac31c814d130f5c,2,694.962
0x44f8727b5e059b2df63991c22ddf43d153a22571,2,694.962
0x8db019cdcd4512b377bd72c5e9e4ba80110b8221,2,694.962
0xda4ec0c67df50537335cbc6a4a9745cc90727812,2,693.893
0x005454415d4eaedbd743014d0cf78628164bb921,2,693.091
0x3d0fed7c071e92654ee8ce85ab5482492ab5ca59,6,690.107
0xce93edf9368fb1ce28d70ea4c2c44d19c11bd4f3,2,688.918
0xef3c6bca985f9155e0724df7759a78df65fad6fb,2,688.564
0x7b8e42685bbeaf8057ea467746e2b27a368a4617,2,687.675
0xb85f87ff9bc55da7ca1db4f445aa0516b3cd95a1,3,686.487
0x0225ca8bd2a0401816dc18165c8c5698638406ba,2,681.544
0xebc0515eb9e23b98a31118ee39e51d9ae19eeb71,2,681.434
0xaa8c071a6bf94fa01eb8a225b365996b99920be9,2,679.799
0x6c8daead1661ec229cc96b5e1f70fe1743dc98f4,3,678.787
0xbaaaefe6e62ffc54edc568ab55f9a9c3adfb54b0,2,678.028
0xcc1d40b48c0a4fae27b6b2a45faaf962679cc536,2,677.209
0x420101173b5c790695c79c09228112a44c8b6dae,4,677.049
0x90e8dd8973c27745598c713a59d9619dc1f3d8dd,4,676.097
0x70f4a33b9fad79ae6329a75a475c273de2bf1a7a,2,675.664
0xcc4575f7552d2209a7f38e1dd1c14bfe8bd1ea38,2,674.696
0xc235039c53342fefbb4c7d62a9d608c0ca4547f5,2,674.307
0xbb44e2fa3e4ec0c2df8da74660aa7c04da5a687c,2,674.307
0xe823188c71f8dfde837a44031e6ba21d1954271a,2,674.307
0x5f1b22b5d0a6c104af250c817085ddb7da2cb5f3,2,674.307
0x9a3bb7295c9dd6987e27124ad4d890490ebf4c9e,2,674.307
0xd6a42d33067724d23b84b4b90dde3f0c458a5f62,2,674.307
0xaa9f1c6b2be869cff9dfef1ff3ac6b0d8abe7e11,2,674.307
0xbc3a570df118e91600a9fd679d02ae9234948e70,2,674.307
0x1f41aaea1b29af035f2b8d22c2d223a90dee24d8,2,673.325
0x70721d8381fd1080ab9b7e4af61cd955685439f4,3,672.366
0xd648087ca676a480268a24a32afec6ff933ed435,20,669.175
0x2cd4045b5c3c699056c7f2ef8f435825837f536f,2,668.98
0xe3aed5e3991ea02654109ed91bcdb2d245338bd3,2,668.214
0xf383ac89512117740f94744c01984169b176a186,3,667.15
0xac9a5acc85ddcebc4e67eb66f9cfd0debd09dd7f,2,666.562
0xf130786cdc5855bd4f48b26acfde6e99e0308d94,2,665.853
0x012b4fadde63df9081be0ebe51a65abfba64e96b,2,665.853
0xfbef404673abf5f8e1d2561bbc97139485f489da,2,665.853
0x3d88f06fa20d4b5fa092ae87f3207f2c0b814f40,2,665.853
0x7b1350cdec13bbd506fda70055fe286d151a802e,2,665.853
0x2aae02e82ba91398f982c07b2873bca1289818b5,2,665.853
0x128b08344a432976a5f29b02ef3ad14fadbaa552,2,665.853
0xd323a9a7fba2bf5581c624d464703b025200c4d5,2,665.799
